subject activity measurement mean
17 3.WALKING_DOWNSTAIRS total_acc_x_mean 127.481524795652
17 2.WALKING_UPSTAIRS total_acc_x_mean 119.576527829167
19 5.STANDING total_acc_x_mean 128.444680534247
19 4.SITTING total_acc_x_mean 95.4997325356164
19 6.LAYING total_acc_x_mean -18.7185072277469
19 1.WALKING total_acc_x_mean 127.534097530962
19 3.WALKING_DOWNSTAIRS total_acc_x_mean 122.414296050677
19 2.WALKING_UPSTAIRS total_acc_x_mean 117.1181188925
21 5.STANDING total_acc_x_mean 122.724704916854
21 4.SITTING total_acc_x_mean 128.064590382353
21 6.LAYING total_acc_x_mean 27.0234573171111
21 1.WALKING total_acc_x_mean 121.091818290385
21 3.WALKING_DOWNSTAIRS total_acc_x_mean 122.599031044444
21 2.WALKING_UPSTAIRS total_acc_x_mean 113.358972842553
22 5.STANDING total_acc_x_mean 129.374838152381
22 4.SITTING total_acc_x_mean 118.842261575806
22 6.LAYING total_acc_x_mean 5.15040846381667
22 1.WALKING total_acc_x_mean 127.7433367
22 3.WALKING_DOWNSTAIRS total_acc_x_mean 126.598618825
22 2.WALKING_UPSTAIRS total_acc_x_mean 122.717326016667
23 5.STANDING total_acc_x_mean 126.247843667647
23 4.SITTING total_acc_x_mean 127.635274586765
23 6.LAYING total_acc_x_mean 7.43195643159722
23 1.WALKING total_acc_x_mean 127.930365016949
23 3.WALKING_DOWNSTAIRS total_acc_x_mean 126.913234038889
23 2.WALKING_UPSTAIRS total_acc_x_mean 118.594153641176
25 5.STANDING total_acc_x_mean 127.150444482432
25 4.SITTING total_acc_x_mean 121.361049732308
25 6.LAYING total_acc_x_mean 0.524002546057534
25 1.WALKING total_acc_x_mean 127.872246660811
25 3.WALKING_DOWNSTAIRS total_acc_x_mean 127.486561341379
25 2.WALKING_UPSTAIRS total_acc_x_mean 126.959727584615
26 5.STANDING total_acc_x_mean 130.461181271622
26 4.SITTING total_acc_x_mean 113.336602880769
26 6.LAYING total_acc_x_mean -13.4283584498684
26 1.WALKING total_acc_x_mean 129.976348261017
26 3.WALKING_DOWNSTAIRS total_acc_x_mean 128.72309142
26 2.WALKING_UPSTAIRS total_acc_x_mean 128.123532587273
27 5.STANDING total_acc_x_mean 130.41012487875
27 4.SITTING total_acc_x_mean 118.866064804286
27 6.LAYING total_acc_x_mean -5.13725722272027
27 1.WALKING total_acc_x_mean 128.47437244386
27 3.WALKING_DOWNSTAIRS total_acc_x_mean 127.809145056818
27 2.WALKING_UPSTAIRS total_acc_x_mean 121.233655007843
28 5.STANDING total_acc_x_mean 128.839280698734
28 4.SITTING total_acc_x_mean 125.089654902778
28 6.LAYING total_acc_x_mean -1.459503136175
28 1.WALKING total_acc_x_mean 128.424308307407
28 3.WALKING_DOWNSTAIRS total_acc_x_mean 127.517157043478
28 2.WALKING_UPSTAIRS total_acc_x_mean 119.913013821569
29 5.STANDING total_acc_x_mean 131.196811806154
29 4.SITTING total_acc_x_mean 123.667663926667
29 6.LAYING total_acc_x_mean 11.8348430124638
29 1.WALKING total_acc_x_mean 129.941022773585
29 3.WALKING_DOWNSTAIRS total_acc_x_mean 129.241474072917
29 2.WALKING_UPSTAIRS total_acc_x_mean 126.76982407551
30 5.STANDING total_acc_x_mean 130.635532115254
30 4.SITTING total_acc_x_mean 117.451710677419
30 6.LAYING total_acc_x_mean 11.8554419103229
30 1.WALKING total_acc_x_mean 130.314639878462
30 3.WALKING_DOWNSTAIRS total_acc_x_mean 129.840275922581
30 2.WALKING_UPSTAIRS total_acc_x_mean 127.1606222
2 5.STANDING total_acc_x_mean 124.172599368519
2 4.SITTING total_acc_x_mean 128.093025808696
2 6.LAYING total_acc_x_mean -3.07341115065
2 1.WALKING total_acc_x_mean 125.589836435593
2 3.WALKING_DOWNSTAIRS total_acc_x_mean 120.987677546809
2 2.WALKING_UPSTAIRS total_acc_x_mean 113.746986804167
4 5.STANDING total_acc_x_mean 129.606108828571
4 4.SITTING total_acc_x_mean 121.50373232
4 6.LAYING total_acc_x_mean 4.5213475696337
4 1.WALKING total_acc_x_mean 130.261775496667
4 3.WALKING_DOWNSTAIRS total_acc_x_mean 128.825649064444
4 2.WALKING_UPSTAIRS total_acc_x_mean 128.453059732692
9 5.STANDING total_acc_x_mean 130.117857444444
9 4.SITTING total_acc_x_mean 125.147984594
9 6.LAYING total_acc_x_mean -10.0401800180928
9 1.WALKING total_acc_x_mean 129.16140395
9 3.WALKING_DOWNSTAIRS total_acc_x_mean 128.403458033333
9 2.WALKING_UPSTAIRS total_acc_x_mean 124.28211585102
10 5.STANDING total_acc_x_mean 129.306411095455
10 4.SITTING total_acc_x_mean 114.471378887037
10 6.LAYING total_acc_x_mean 2.02770130431379
10 1.WALKING total_acc_x_mean 130.179411854717
10 3.WALKING_DOWNSTAIRS total_acc_x_mean 128.383596484211
10 2.WALKING_UPSTAIRS total_acc_x_mean 127.050182591489
12 5.STANDING total_acc_x_mean 129.625886501639
12 4.SITTING total_acc_x_mean 126.748354515686
12 6.LAYING total_acc_x_mean 8.23899665689432
12 1.WALKING total_acc_x_mean 130.483585112
12 3.WALKING_DOWNSTAIRS total_acc_x_mean 129.059512826087
12 2.WALKING_UPSTAIRS total_acc_x_mean 127.793801965385
13 5.STANDING total_acc_x_mean 128.311510057895
13 4.SITTING total_acc_x_mean 126.671387802041
13 6.LAYING total_acc_x_mean 28.7495401582258
13 1.WALKING total_acc_x_mean 125.379823385965
13 3.WALKING_DOWNSTAIRS total_acc_x_mean 128.689674891489
13 2.WALKING_UPSTAIRS total_acc_x_mean 119.190477201818
18 5.STANDING total_acc_x_mean 128.771551041096
18 4.SITTING total_acc_x_mean 125.322331280702
18 6.LAYING total_acc_x_mean 22.9254339446154
18 1.WALKING total_acc_x_mean 126.504853003571
18 3.WALKING_DOWNSTAIRS total_acc_x_mean 127.650204272727
18 2.WALKING_UPSTAIRS total_acc_x_mean 122.611637537931
20 5.STANDING total_acc_x_mean 125.471731369863
20 4.SITTING total_acc_x_mean 126.66786799697
20 6.LAYING total_acc_x_mean -0.799175113770588
20 1.WALKING total_acc_x_mean 124.307095762745
20 3.WALKING_DOWNSTAIRS total_acc_x_mean 126.717305971111
20 2.WALKING_UPSTAIRS total_acc_x_mean 112.644046463529
24 5.STANDING total_acc_x_mean 130.529493350725
24 4.SITTING total_acc_x_mean 126.111283969118
24 6.LAYING total_acc_x_mean 10.3220331561833
24 1.WALKING total_acc_x_mean 129.830415206897
24 3.WALKING_DOWNSTAIRS total_acc_x_mean 129.339530625455
24 2.WALKING_UPSTAIRS total_acc_x_mean 124.815394533898
1 5.STANDING total_acc_x_std 0.00240779994949359
1 4.SITTING total_acc_x_std 0.00646400176746432
1 6.LAYING total_acc_x_std 0.018890489881379
1 1.WALKING total_acc_x_std 0.233861527742345
1 3.WALKING_DOWNSTAIRS total_acc_x_std 0.335222988334404
1 2.WALKING_UPSTAIRS total_acc_x_std 0.210133677853263
3 5.STANDING total_acc_x_std 0.0113600586587806
3 4.SITTING total_acc_x_std 0.00938033784252548
3 6.LAYING total_acc_x_std 0.00629753215935452
3 1.WALKING total_acc_x_std 0.208855638345089
3 3.WALKING_DOWNSTAIRS total_acc_x_std 0.306916938375243
3 2.WALKING_UPSTAIRS total_acc_x_std 0.223791894945592
5 5.STANDING total_acc_x_std 0.00942574004018893
5 4.SITTING total_acc_x_std 0.00703599785068387
5 6.LAYING total_acc_x_std 0.00593672818679426
5 1.WALKING total_acc_x_std 0.230449981783372
5 3.WALKING_DOWNSTAIRS total_acc_x_std 0.414897792128317
5 2.WALKING_UPSTAIRS total_acc_x_std 0.310796968035221
6 5.STANDING total_acc_x_std 0.00658024402761023
6 4.SITTING total_acc_x_std 0.00737927303276637
6 6.LAYING total_acc_x_std 0.0111399024286477
6 1.WALKING total_acc_x_std 0.229696723480138
6 3.WALKING_DOWNSTAIRS total_acc_x_std 0.450162374033069
6 2.WALKING_UPSTAIRS total_acc_x_std 0.309444930548065
7 5.STANDING total_acc_x_std 0.00730568130810337
7 4.SITTING total_acc_x_std 0.00514729381316917
7 6.LAYING total_acc_x_std 0.0120687595544646
7 1.WALKING total_acc_x_std 0.219748472171841
7 3.WALKING_DOWNSTAIRS total_acc_x_std 0.347286392651696
7 2.WALKING_UPSTAIRS total_acc_x_std 0.229819918067394
8 5.STANDING total_acc_x_std 0.00422151668503326
8 4.SITTING total_acc_x_std 0.00476406787683931
8 6.LAYING total_acc_x_std 0.0114199106383991
8 1.WALKING total_acc_x_std 0.269536460827684
8 3.WALKING_DOWNSTAIRS total_acc_x_std 0.333657367516071
8 2.WALKING_UPSTAIRS total_acc_x_std 0.269421193506077
11 5.STANDING total_acc_x_std 0.00274735105455408
11 4.SITTING total_acc_x_std 0.00621784475620602
11 6.LAYING total_acc_x_std 0.00458190533119991
11 1.WALKING total_acc_x_std 0.188605446228955
11 3.WALKING_DOWNSTAIRS total_acc_x_std 0.371918217607381
11 2.WALKING_UPSTAIRS total_acc_x_std 0.24736204490188
14 5.STANDING total_acc_x_std 0.00802968978019691
14 4.SITTING total_acc_x_std 0.00687974444480926
14 6.LAYING total_acc_x_std 0.0124752909394694
14 1.WALKING total_acc_x_std 0.195133949310079
14 3.WALKING_DOWNSTAIRS total_acc_x_std 0.331053568101926
14 2.WALKING_UPSTAIRS total_acc_x_std 0.225223590026241
15 5.STANDING total_acc_x_std 0.00422343982321772
15 4.SITTING total_acc_x_std 0.00405854682787117
15 6.LAYING total_acc_x_std 0.00779168594103582
15 1.WALKING total_acc_x_std 0.219400538097489
15 3.WALKING_DOWNSTAIRS total_acc_x_std 0.457698356041605
15 2.WALKING_UPSTAIRS total_acc_x_std 0.316991131073141
16 5.STANDING total_acc_x_std 0.00333165357960028
16 4.SITTING total_acc_x_std 0.00353951941669634
16 6.LAYING total_acc_x_std 0.00665649976385514
16 1.WALKING total_acc_x_std 0.194563896541183
16 3.WALKING_DOWNSTAIRS total_acc_x_std 0.393031449609136
16 2.WALKING_UPSTAIRS total_acc_x_std 0.196730946346913
17 5.STANDING total_acc_x_std 0.00311577467618902
17 4.SITTING total_acc_x_std 0.00269118314240988
17 6.LAYING total_acc_x_std 0.00702389191563305
17 1.WALKING total_acc_x_std 0.222130715108552
17 3.WALKING_DOWNSTAIRS total_acc_x_std 0.386640889728288
17 2.WALKING_UPSTAIRS total_acc_x_std 0.305342936071811
19 5.STANDING total_acc_x_std 0.00441864388266805
19 4.SITTING total_acc_x_std 0.00623313964392188
19 6.LAYING total_acc_x_std 0.00982437484139114
19 1.WALKING total_acc_x_std 0.310106856378112
19 3.WALKING_DOWNSTAIRS total_acc_x_std 0.52954002641709
19 2.WALKING_UPSTAIRS total_acc_x_std 0.283777756582193
21 5.STANDING total_acc_x_std 0.00672764168819581
21 4.SITTING total_acc_x_std 0.00353722746743273
21 6.LAYING total_acc_x_std 0.0102060271664488
21 1.WALKING total_acc_x_std 0.229249678126455
21 3.WALKING_DOWNSTAIRS total_acc_x_std 0.39843802179546
21 2.WALKING_UPSTAIRS total_acc_x_std 0.247296446874065
22 5.STANDING total_acc_x_std 0.00601009846904458
22 4.SITTING total_acc_x_std 0.00646111240948083
22 6.LAYING total_acc_x_std 0.0121608263615764
22 1.WALKING total_acc_x_std 0.323138501957547
22 3.WALKING_DOWNSTAIRS total_acc_x_std 0.438933601644101
22 2.WALKING_UPSTAIRS total_acc_x_std 0.352685997219573
23 5.STANDING total_acc_x_std 0.00526970790699056
23 4.SITTING total_acc_x_std 0.00417441744655614
23 6.LAYING total_acc_x_std 0.00912462735525387
23 1.WALKING total_acc_x_std 0.224078378427435
23 3.WALKING_DOWNSTAIRS total_acc_x_std 0.339914528181794
23 2.WALKING_UPSTAIRS total_acc_x_std 0.245985279458826
25 5.STANDING total_acc_x_std 0.00374585261812606
25 4.SITTING total_acc_x_std 0.00312924240720427
25 6.LAYING total_acc_x_std 0.0278477274385009
25 1.WALKING total_acc_x_std 0.132071437236196
25 3.WALKING_DOWNSTAIRS total_acc_x_std 0.24296023182827
25 2.WALKING_UPSTAIRS total_acc_x_std 0.174485850232752
26 5.STANDING total_acc_x_std 0.00309789540374987
26 4.SITTING total_acc_x_std 0.00631361447916734
26 6.LAYING total_acc_x_std 0.00497216767062172
26 1.WALKING total_acc_x_std 0.215436420866234
26 3.WALKING_DOWNSTAIRS total_acc_x_std 0.382074333688865
26 2.WALKING_UPSTAIRS total_acc_x_std 0.270525287857623
27 5.STANDING total_acc_x_std 0.00361897094847399
27 4.SITTING total_acc_x_std 0.00339729472552319
27 6.LAYING total_acc_x_std 0.00550376693776835
27 1.WALKING total_acc_x_std 0.212799906785939
27 3.WALKING_DOWNSTAIRS total_acc_x_std 0.379975915103679
27 2.WALKING_UPSTAIRS total_acc_x_std 0.229575650289904
28 5.STANDING total_acc_x_std 0.00818567681065311
28 4.SITTING total_acc_x_std 0.00639141140760205
28 6.LAYING total_acc_x_std 0.00931460841648125
28 1.WALKING total_acc_x_std 0.230739125109899
28 3.WALKING_DOWNSTAIRS total_acc_x_std 0.366531795792964
28 2.WALKING_UPSTAIRS total_acc_x_std 0.246812056983024
29 5.STANDING total_acc_x_std 0.00250086029701296
29 4.SITTING total_acc_x_std 0.00280215232460194
29 6.LAYING total_acc_x_std 0.00339260349792625
29 1.WALKING total_acc_x_std 0.269218475853946
29 3.WALKING_DOWNSTAIRS total_acc_x_std 0.379599283410476
29 2.WALKING_UPSTAIRS total_acc_x_std 0.296809987672386
30 5.STANDING total_acc_x_std 0.00862017047908346
30 4.SITTING total_acc_x_std 0.00595842767627334
30 6.LAYING total_acc_x_std 0.00835270009001775
30 1.WALKING total_acc_x_std 0.213386643264873
30 3.WALKING_DOWNSTAIRS total_acc_x_std 0.306478452499796
30 2.WALKING_UPSTAIRS total_acc_x_std 0.210748566765783
2 5.STANDING total_acc_x_std 0.00469182515035936
2 4.SITTING total_acc_x_std 0.00364126414634849
2 6.LAYING total_acc_x_std 0.0057837440970888
2 1.WALKING total_acc_x_std 0.188328319595238
2 3.WALKING_DOWNSTAIRS total_acc_x_std 0.340525652499106
2 2.WALKING_UPSTAIRS total_acc_x_std 0.226144867715474
4 5.STANDING total_acc_x_std 0.00655793475705235
4 4.SITTING total_acc_x_std 0.00618203882867003
4 6.LAYING total_acc_x_std 0.00716388228582846
4 1.WALKING total_acc_x_std 0.182891567054605
4 3.WALKING_DOWNSTAIRS total_acc_x_std 0.329112731427594
4 2.WALKING_UPSTAIRS total_acc_x_std 0.258730544473538
9 5.STANDING total_acc_x_std 0.00899144289606927
9 4.SITTING total_acc_x_std 0.0132631170461758
9 6.LAYING total_acc_x_std 0.0144532524187876
9 1.WALKING total_acc_x_std 0.248637590816133
9 3.WALKING_DOWNSTAIRS total_acc_x_std 0.394993234600831
9 2.WALKING_UPSTAIRS total_acc_x_std 0.208381255281051
10 5.STANDING total_acc_x_std 0.00816837106652203
10 4.SITTING total_acc_x_std 0.00379000391963848
10 6.LAYING total_acc_x_std 0.00719046016148956
10 1.WALKING total_acc_x_std 0.267994336413255
10 3.WALKING_DOWNSTAIRS total_acc_x_std 0.421895468731918
10 2.WALKING_UPSTAIRS total_acc_x_std 0.27296594463006
12 5.STANDING total_acc_x_std 0.00666198524884001
12 4.SITTING total_acc_x_std 0.00621194415171767
12 6.LAYING total_acc_x_std 0.0109427980744745
12 1.WALKING total_acc_x_std 0.284133132184705
12 3.WALKING_DOWNSTAIRS total_acc_x_std 0.339440824919615
12 2.WALKING_UPSTAIRS total_acc_x_std 0.23147297891799
13 5.STANDING total_acc_x_std 0.00373742271121098
13 4.SITTING total_acc_x_std 0.00290288835325291
13 6.LAYING total_acc_x_std 0.00653069232991513
13 1.WALKING total_acc_x_std 0.213289498281179
13 3.WALKING_DOWNSTAIRS total_acc_x_std 0.30362564601655
13 2.WALKING_UPSTAIRS total_acc_x_std 0.229079832836813
18 5.STANDING total_acc_x_std 0.00369342739903876
18 4.SITTING total_acc_x_std 0.00300262581626519
18 6.LAYING total_acc_x_std 0.00505398125285812
18 1.WALKING total_acc_x_std 0.203884893323169
18 3.WALKING_DOWNSTAIRS total_acc_x_std 0.227332079246353
18 2.WALKING_UPSTAIRS total_acc_x_std 0.201793545593241
20 5.STANDING total_acc_x_std 0.0113185771363404
20 4.SITTING total_acc_x_std 0.00568518028894445
20 6.LAYING total_acc_x_std 0.00699013571764782
20 1.WALKING total_acc_x_std 0.258252229081616
20 3.WALKING_DOWNSTAIRS total_acc_x_std 0.34966050976943
20 2.WALKING_UPSTAIRS total_acc_x_std 0.287839878447646
24 5.STANDING total_acc_x_std 0.0051128719718391
24 4.SITTING total_acc_x_std 0.00389198453345281
24 6.LAYING total_acc_x_std 0.00742014455855735
24 1.WALKING total_acc_x_std 0.173006566774583
24 3.WALKING_DOWNSTAIRS total_acc_x_std 0.298686334763098
24 2.WALKING_UPSTAIRS total_acc_x_std 0.213386021992035
1 5.STANDING total_acc_y_mean -32.519583609434
1 4.SITTING total_acc_y_mean 29.5055965551064
1 6.LAYING total_acc_y_mean 90.938237530212
1 1.WALKING total_acc_y_mean -33.7769630267078
1 3.WALKING_DOWNSTAIRS total_acc_y_mean -31.2872703783673
1 2.WALKING_UPSTAIRS total_acc_y_mean -44.4436125417547
3 5.STANDING total_acc_y_mean -36.0742668163934
3 4.SITTING total_acc_y_mean 19.5008407414385
3 6.LAYING total_acc_y_mean 109.194129545161
3 1.WALKING total_acc_y_mean -31.1834508650828
3 3.WALKING_DOWNSTAIRS total_acc_y_mean -27.090954730498
3 2.WALKING_UPSTAIRS total_acc_y_mean -47.6574257222034
5 5.STANDING total_acc_y_mean -1.95715949054107
5 4.SITTING total_acc_y_mean 24.3308603661068
5 6.LAYING total_acc_y_mean 124.30470375
5 1.WALKING total_acc_y_mean -10.5388898949432
5 3.WALKING_DOWNSTAIRS total_acc_y_mean -4.87620553862915
5 2.WALKING_UPSTAIRS total_acc_y_mean -32.7197831630174
6 5.STANDING total_acc_y_mean -27.1900199652632
6 4.SITTING total_acc_y_mean 11.2087493902145
6 6.LAYING total_acc_y_mean 125.063017868421
6 1.WALKING total_acc_y_mean -25.1188794928347
6 3.WALKING_DOWNSTAIRS total_acc_y_mean -25.2133124410152
6 2.WALKING_UPSTAIRS total_acc_y_mean -41.9260544842004
7 5.STANDING total_acc_y_mean -12.5514555302264
7 4.SITTING total_acc_y_mean 3.25912918919292
7 6.LAYING total_acc_y_mean 52.3867401307692
7 1.WALKING total_acc_y_mean -18.129371178228
7 3.WALKING_DOWNSTAIRS total_acc_y_mean -14.2575984252292
7 2.WALKING_UPSTAIRS total_acc_y_mean -29.191678953049
8 5.STANDING total_acc_y_mean -9.09698849703759
8 4.SITTING total_acc_y_mean 33.7036300711957
8 6.LAYING total_acc_y_mean 77.4513992537037
8 1.WALKING total_acc_y_mean -25.5452944077375
8 3.WALKING_DOWNSTAIRS total_acc_y_mean -21.9390998552829
8 2.WALKING_UPSTAIRS total_acc_y_mean -35.6790306335561
11 5.STANDING total_acc_y_mean -19.8196272948936
11 4.SITTING total_acc_y_mean 29.7812694087906
11 6.LAYING total_acc_y_mean 122.830216140351
11 1.WALKING total_acc_y_mean -24.7635980397427
11 3.WALKING_DOWNSTAIRS total_acc_y_mean -23.3428538782391
11 2.WALKING_UPSTAIRS total_acc_y_mean -42.4959983463407
14 5.STANDING total_acc_y_mean -26.5393060116667
14 4.SITTING total_acc_y_mean -1.78289483478889
14 6.LAYING total_acc_y_mean 64.7527049392157
14 1.WALKING total_acc_y_mean -32.5571012652502
14 3.WALKING_DOWNSTAIRS total_acc_y_mean -31.6639228039556
14 2.WALKING_UPSTAIRS total_acc_y_mean -39.1614946908889
15 5.STANDING total_acc_y_mean -18.8270574271698
15 4.SITTING total_acc_y_mean 29.6296444342712
15 6.LAYING total_acc_y_mean 117.303192255556
15 1.WALKING total_acc_y_mean -27.5888340239481
15 3.WALKING_DOWNSTAIRS total_acc_y_mean -18.3244352594957
15 2.WALKING_UPSTAIRS total_acc_y_mean -38.7328165017292
16 5.STANDING total_acc_y_mean -5.05290514247692
16 4.SITTING total_acc_y_mean -8.29573612273913
16 6.LAYING total_acc_y_mean -0.200888597142857
16 1.WALKING total_acc_y_mean -6.4525709079502
16 3.WALKING_DOWNSTAIRS total_acc_y_mean -5.2493379065574
16 2.WALKING_UPSTAIRS total_acc_y_mean -7.80557855450863
17 5.STANDING total_acc_y_mean -30.624027975641
17 4.SITTING total_acc_y_mean 2.15149162579375
17 6.LAYING total_acc_y_mean 86.5497944338028
17 1.WALKING total_acc_y_mean -20.7811451159587
17 3.WALKING_DOWNSTAIRS total_acc_y_mean -16.9753608117343
17 2.WALKING_UPSTAIRS total_acc_y_mean -34.3991641911494
19 5.STANDING total_acc_y_mean -26.1966121816438
19 4.SITTING total_acc_y_mean 48.4037228383562
19 6.LAYING total_acc_y_mean 95.0764832337349
19 1.WALKING total_acc_y_mean -26.3770243689677
19 3.WALKING_DOWNSTAIRS total_acc_y_mean -25.0056989118462
19 2.WALKING_UPSTAIRS total_acc_y_mean -48.0655832415195
21 5.STANDING total_acc_y_mean -41.9120845337079
21 4.SITTING total_acc_y_mean 5.24606033781176
21 6.LAYING total_acc_y_mean 78.9270774866667
21 1.WALKING total_acc_y_mean -45.1837100954712
21 3.WALKING_DOWNSTAIRS total_acc_y_mean -43.2976823125333
21 2.WALKING_UPSTAIRS total_acc_y_mean -53.3967640876383
22 5.STANDING total_acc_y_mean -26.5478867420635
22 4.SITTING total_acc_y_mean 29.2940386804677
22 6.LAYING total_acc_y_mean 83.3600471402778
22 1.WALKING total_acc_y_mean -30.8535505642282
22 3.WALKING_DOWNSTAIRS total_acc_y_mean -26.2752701706583
22 2.WALKING_UPSTAIRS total_acc_y_mean -41.4012239924595
23 5.STANDING total_acc_y_mean -12.7382231641048
23 4.SITTING total_acc_y_mean 18.1269478832
23 6.LAYING total_acc_y_mean 58.0566524055556
23 1.WALKING total_acc_y_mean -18.4503897632793
23 3.WALKING_DOWNSTAIRS total_acc_y_mean -11.6925797659637
23 2.WALKING_UPSTAIRS total_acc_y_mean -26.1315380078167
25 5.STANDING total_acc_y_mean -18.0032734531081
25 4.SITTING total_acc_y_mean 29.0972752527538
25 6.LAYING total_acc_y_mean 81.5373957197068
25 1.WALKING total_acc_y_mean -14.0661185235332
25 3.WALKING_DOWNSTAIRS total_acc_y_mean -7.20827138088586
25 2.WALKING_UPSTAIRS total_acc_y_mean -26.1730284218092
26 5.STANDING total_acc_y_mean -15.5945653812162
26 4.SITTING total_acc_y_mean 31.5043071544781
26 6.LAYING total_acc_y_mean 104.829728767105
26 1.WALKING total_acc_y_mean -14.6943563449136
26 3.WALKING_DOWNSTAIRS total_acc_y_mean -7.600286649282
26 2.WALKING_UPSTAIRS total_acc_y_mean -29.8990795384416
27 5.STANDING total_acc_y_mean -21.75049723905
27 4.SITTING total_acc_y_mean 29.642144507
27 6.LAYING total_acc_y_mean 74.8510807743243
27 1.WALKING total_acc_y_mean -21.6253284183032
27 3.WALKING_DOWNSTAIRS total_acc_y_mean -18.7896372147655
27 2.WALKING_UPSTAIRS total_acc_y_mean -27.1980879596941
28 5.STANDING total_acc_y_mean -29.3573215493291
28 4.SITTING total_acc_y_mean -12.1772385203639
28 6.LAYING total_acc_y_mean 20.75505435625
28 1.WALKING total_acc_y_mean -26.9061752621956
28 3.WALKING_DOWNSTAIRS total_acc_y_mean -28.1736030620335
28 2.WALKING_UPSTAIRS total_acc_y_mean -41.0132845901784
29 5.STANDING total_acc_y_mean -5.17401815266
29 4.SITTING total_acc_y_mean 22.2444811193333
29 6.LAYING total_acc_y_mean 105.541412446377
29 1.WALKING total_acc_y_mean -13.9082108224758
29 3.WALKING_DOWNSTAIRS total_acc_y_mean -7.26942950255375
29 2.WALKING_UPSTAIRS total_acc_y_mean -27.5835301753327
30 5.STANDING total_acc_y_mean -10.5025115451576
30 4.SITTING total_acc_y_mean 17.5702796396484
30 6.LAYING total_acc_y_mean 95.81835519
30 1.WALKING total_acc_y_mean -17.875890216176
30 3.WALKING_DOWNSTAIRS total_acc_y_mean -13.9075179746989
30 2.WALKING_UPSTAIRS total_acc_y_mean -27.2132193681314
2 5.STANDING total_acc_y_mean -45.0833036944444
2 4.SITTING total_acc_y_mean -11.0951178648609
2 6.LAYING total_acc_y_mean 98.4458504458333
2 1.WALKING total_acc_y_mean -42.0964592547458
2 3.WALKING_DOWNSTAIRS total_acc_y_mean -39.7069804584255
2 2.WALKING_UPSTAIRS total_acc_y_mean -51.1841646218667
4 5.STANDING total_acc_y_mean -6.87840971679464
4 4.SITTING total_acc_y_mean 30.0343581472858
4 6.LAYING total_acc_y_mean 119.44790685
4 1.WALKING total_acc_y_mean -8.51004558727867
4 3.WALKING_DOWNSTAIRS total_acc_y_mean -5.13324596005822
4 2.WALKING_UPSTAIRS total_acc_y_mean -28.4646364178321
9 5.STANDING total_acc_y_mean 0.788474315535556
9 4.SITTING total_acc_y_mean -3.6479286329388
9 6.LAYING total_acc_y_mean -13.1488968646
9 1.WALKING total_acc_y_mean -1.77123329561769
9 3.WALKING_DOWNSTAIRS total_acc_y_mean -2.41164922782381
9 2.WALKING_UPSTAIRS total_acc_y_mean -2.67976134536327
10 5.STANDING total_acc_y_mean -3.09919687068182
10 4.SITTING total_acc_y_mean -2.8229165987037
10 6.LAYING total_acc_y_mean -15.9769643862069
10 1.WALKING total_acc_y_mean -8.39752444889811
10 3.WALKING_DOWNSTAIRS total_acc_y_mean -6.14178990201053
10 2.WALKING_UPSTAIRS total_acc_y_mean -4.73552458714426
12 5.STANDING total_acc_y_mean -25.6523553447541
12 4.SITTING total_acc_y_mean 13.0187914075039
12 6.LAYING total_acc_y_mean 104.988303945
12 1.WALKING total_acc_y_mean -17.5236996293236
12 3.WALKING_DOWNSTAIRS total_acc_y_mean -20.5974414188139
12 2.WALKING_UPSTAIRS total_acc_y_mean -31.4364845994346
13 5.STANDING total_acc_y_mean -28.3394553619298
13 4.SITTING total_acc_y_mean 16.0772500792449
13 6.LAYING total_acc_y_mean 86.002806183871
13 1.WALKING total_acc_y_mean -34.0472711175614
13 3.WALKING_DOWNSTAIRS total_acc_y_mean -24.5481087372681
13 2.WALKING_UPSTAIRS total_acc_y_mean -44.0907127673855
18 5.STANDING total_acc_y_mean -23.7605795123288
18 4.SITTING total_acc_y_mean 19.2022403480474
18 6.LAYING total_acc_y_mean 94.3065006892308
18 1.WALKING total_acc_y_mean -30.2450214369036
18 3.WALKING_DOWNSTAIRS total_acc_y_mean -26.53778418744
18 2.WALKING_UPSTAIRS total_acc_y_mean -38.5053880025862
20 5.STANDING total_acc_y_mean -36.8621950515068
20 4.SITTING total_acc_y_mean 11.8487700724917
20 6.LAYING total_acc_y_mean 113.057674694118
20 1.WALKING total_acc_y_mean -41.9948203670235
20 3.WALKING_DOWNSTAIRS total_acc_y_mean -32.65050953158
20 2.WALKING_UPSTAIRS total_acc_y_mean -59.782377594902
24 5.STANDING total_acc_y_mean -16.0726552087507
24 4.SITTING total_acc_y_mean 25.8797032422059
24 6.LAYING total_acc_y_mean 96.6964927402778
24 1.WALKING total_acc_y_mean -12.7681620258321
24 3.WALKING_DOWNSTAIRS total_acc_y_mean -13.9217753894081
24 2.WALKING_UPSTAIRS total_acc_y_mean -28.5914668294593
1 5.STANDING total_acc_y_std 0.00454784762390517
1 4.SITTING total_acc_y_std 0.00762917750910514
1 6.LAYING total_acc_y_std 0.0254179155859209
1 1.WALKING total_acc_y_std 0.191816890451813
1 3.WALKING_DOWNSTAIRS total_acc_y_std 0.166002821400445
1 2.WALKING_UPSTAIRS total_acc_y_std 0.171065484037623
3 5.STANDING total_acc_y_std 0.0173010525390164
3 4.SITTING total_acc_y_std 0.0182465814187383
